League ID,League,Club,Club Logo Small,Club Logo Big,Overall,ATT,MID,DEF,Country,Scout Region,Dom. Prestige,Int'l Prestige,League Rep,Int'l Comp,Youth Scouting Region
21,Liga I,UTA Arad,https://i.imgur.com/AdEjV95.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l110750.png,64,63,65,63,Romania,5,3,1,2,,Eastern Europe
22,Ö. Bundesliga,Austria Klagenfurt,https://i.imgur.com/jjMx5sT.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1787.png,64,63,62,65,Austria,6,2,1,3,,Central Europe
22,Ö. Bundesliga,Austria Wien,https://i.imgur.com/xSItV42.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l256.png,68,67,67,69,Austria,6,7,2,3,1,Central Europe
22,Ö. Bundesliga,Blau-Weiß Linz,https://i.imgur.com/KELXIIx.png,https://i.imgur.com/KELXIIx.png,64,64,64,64,Austria,6,1,1,3,,Central Europe
22,Ö. Bundesliga,Grazer AK,https://i.imgur.com/YY3icap.png,https://i.imgur.com/YY3icap.png,64,64,63,64,Austria,6,1,1,3,,Central Europe
22,Ö. Bundesliga,LASK Linz,https://i.imgur.com/dI6IWNu.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l252.png,70,72,69,70,Austria,6,5,1,3,2,Central Europe
22,Ö. Bundesliga,Rapid Wien,https://i.imgur.com/pvCCBx0.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/24/crest/dark/l254.png,69,71,68,68,Austria,6,8,3,3,2,Central Europe
22,Ö. Bundesliga,RB Salzburg,https://i.imgur.com/1MZqfT0.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l191.png,72,71,73,72,Austria,6,10,5,3,3,Central Europe
22,Ö. Bundesliga,SCR Altach,https://i.imgur.com/bvFVIy3.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l15009.png,66,66,66,65,Austria,6,3,1,3,,Central Europe
22,Ö. Bundesliga,Sturm Graz,https://i.imgur.com/BzClpKT.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l209.png,70,69,71,70,Austria,6,6,2,3,3,Central Europe
22,Ö. Bundesliga,TSV Hartberg,https://i.imgur.com/OJKTLh3.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/24/crest/dark/l2017.png,65,63,65,65,Austria,6,2,1,3,,Central Europe
22,Ö. Bundesliga,Wolfsberger AC,https://i.imgur.com/r49y48N.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111822.png,66,66,66,67,Austria,6,5,1,3,,Central Europe
22,Ö. Bundesliga,WSG Tirol,https://i.imgur.com/pXeh8XF.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l15040.png,64,63,64,65,Austria,6,1,1,3,,Central Europe
23,Suisse Super League,Basel,https://i.imgur.com/AXNVuIH.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l896.png,68,69,67,67,Switzerland,6,10,4,3,,Central Europe
23,Suisse Super League,BSC Young Boys,https://i.imgur.com/FtKni5X.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l900.png,71,71,67,68,Switzerland,6,10,4,3,3,Central Europe
23,Suisse Super League,FC Zürich,https://i.imgur.com/2jNszVF.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l894.png,68,68,70,67,Switzerland,6,8,2,3,1,Central Europe
23,Suisse Super League,Grasshopper,https://i.imgur.com/pTUPygP.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/24/crest/dark/l322.png,67,60,67,65,Switzerland,6,6,1,3,,Central Europe
23,Suisse Super League,Lausanne-Sport,https://i.imgur.com/qwHtwmh.png,https://i.imgur.com/9bffhHg.png,68,68,68,68,Switzerland,6,1,1,3,,Central Europe
23,Suisse Super League,Lugano,https://i.imgur.com/pI1FI6I.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l10032.png,69,66,70,65,Switzerland,6,3,1,3,3,Central Europe
23,Suisse Super League,Luzern,https://i.imgur.com/Qy6A0Uy.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l897.png,67,68,66,66,Switzerland,6,4,1,3,,Central Europe
23,Suisse Super League,Servette FC,https://i.imgur.com/9iFpiOA.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l324.png,69,69,70,68,Switzerland,6,5,1,3,2,Central Europe
23,Suisse Super League,Sion,https://i.imgur.com/cGFBa1j.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l110770.png,67,67,63,65,Switzerland,6,4,1,3,,Central Europe
23,Suisse Super League,St. Gallen,https://i.imgur.com/SpGIo6y.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l898.png,69,71,69,68,Switzerland,6,3,1,3,1,Central Europe
23,Suisse Super League,Winterthur,https://i.imgur.com/nxE74j1.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1713.png,66,66,66,65,Switzerland,6,1,1,3,,Central Europe
23,Suisse Super League,Yverdon Sport,https://i.imgur.com/mBNvz0Y.png,https://i.imgur.com/mBNvz0Y.png,66,62,65,65,Switzerland,6,1,1,3,,Central Europe
24,Scottish Premiership,Aberdeen,https://i.imgur.com/DGvDZQG.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l77.png,67,68,67,66,Scotland,9,7,2,3,,Britain
24,Scottish Premiership,Celtic,https://i.imgur.com/MbTgAtx.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l78.png,74,74,75,74,Scotland,9,10,6,3,3,Britain
24,Scottish Premiership,Dundee FC,https://i.imgur.com/gn3IYmN.png,https://i.imgur.com/dyfYB8H.png,64,62,65,64,Scotland,9,1,1,3,,Britain
24,Scottish Premiership,Dundee United,https://i.imgur.com/yvdEHPy.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l181.png,63,63,62,63,Scotland,9,4,1,3,,Britain
24,Scottish Premiership,Hearts,https://i.imgur.com/NSlAfJv.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l80.png,70,68,70,68,Scotland,9,5,1,3,2,Britain
24,Scottish Premiership,Hibernian,https://i.imgur.com/KoW7UsJ.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l81.png,67,65,67,66,Scotland,9,5,1,3,,Britain
24,Scottish Premiership,Kilmarnock,https://i.imgur.com/47eXDKP.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l82.png,65,65,66,65,Scotland,9,6,1,3,2,Britain
24,Scottish Premiership,Motherwell,https://i.imgur.com/uv23mwT.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l83.png,64,65,64,62,Scotland,9,5,1,3,,Britain
24,Scottish Premiership,Rangers,https://i.imgur.com/1RTfSmc.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l86.png,74,73,73,75,Scotland,9,9,5,3,3,Britain
24,Scottish Premiership,Ross County,https://i.imgur.com/eijLy7Y.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l631.png,63,62,64,62,Scotland,9,2,1,3,,Britain
24,Scottish Premiership,St. Johnstone,https://i.imgur.com/Iiggajf.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l100804.png,63,62,63,63,Scotland,9,4,1,3,,Britain
24,Scottish Premiership,St. Mirren,https://i.imgur.com/jf9Ezyk.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l100805.png,64,64,66,64,Scotland,9,3,1,3,1,Britain
25,SSE Airtricity PD,Bohemians,https://i.imgur.com/aiYABkt.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l305.png,60,60,61,59,Ireland,9,8,1,1,,Britain
25,SSE Airtricity PD,Derry City,https://i.imgur.com/Crt7cve.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l445.png,61,62,62,60,Ireland,9,5,1,1,1,Britain
25,SSE Airtricity PD,Drogheda United,https://i.imgur.com/WpO1yHA.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1572.png,57,58,57,56,Ireland,9,3,1,1,,Britain
25,SSE Airtricity PD,Dundalk,https://i.imgur.com/hM72NmV.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l837.png,57,55,58,57,Ireland,9,10,2,1,,Britain
25,SSE Airtricity PD,Galway United,https://i.imgur.com/MaiWjX5.png,https://i.imgur.com/MaiWjX5.png,60,56,59,61,Ireland,9,2,1,1,,Britain
25,SSE Airtricity PD,Shamrock Rovers,https://i.imgur.com/iFO5oGN.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l306.png,63,64,62,63,Ireland,9,10,1,1,3,Britain
25,SSE Airtricity PD,Shelbourne,https://i.imgur.com/N7K9dlY.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l834.png,61,60,61,61,Ireland,9,2,1,1,1,Britain
25,SSE Airtricity PD,Sligo Rovers,https://i.imgur.com/ntzypjD.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l563.png,60,59,59,60,Ireland,9,6,1,1,,Britain
25,SSE Airtricity PD,St. Patrick’s Athletic,https://i.imgur.com/YaXXAXk.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l423.png,62,61,63,61,Ireland,9,6,1,1,1,Britain
25,SSE Airtricity PD,Waterford,https://i.imgur.com/MuwZvKP.png,https://i.imgur.com/D8UtFuH.png,58,58,56,59,Ireland,9,2,1,1,,Britain
26,3F Superliga,Aalborg,https://i.imgur.com/jvZWnSp.png,https://i.imgur.com/GTGCW0V.png,64,63,60,65,Denmark,7,7,2,3,,Scandinavia
26,3F Superliga,Aarhus,https://i.imgur.com/r4NxxFA.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l271.png,70,71,69,70,Denmark,7,5,1,3,,Scandinavia
26,3F Superliga,Brøndby,https://i.imgur.com/Z3GmNDX.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l269.png,70,68,71,68,Denmark,7,9,3,3,1,Scandinavia
26,3F Superliga,FC København,https://i.imgur.com/UPBE84D.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l819.png,72,72,74,72,Denmark,7,10,4,3,1,Scandinavia
26,3F Superliga,Lyngby,https://i.imgur.com/gSXeW4R.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l15001.png,64,64,62,64,Denmark,7,3,1,3,,Scandinavia
26,3F Superliga,Midtjylland,https://i.imgur.com/RuptDHv.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1516.png,72,72,71,70,Denmark,7,9,3,3,3,Scandinavia
26,3F Superliga,Nordsjælland,https://i.imgur.com/fEJ9ZTM.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1788.png,67,66,65,68,Denmark,7,6,1,3,,Scandinavia
26,3F Superliga,Randers,https://i.imgur.com/0U9ShHp.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1786.png,66,64,67,66,Denmark,7,4,1,3,,Scandinavia
26,3F Superliga,Silkeborg,https://i.imgur.com/Nb6KWWZ.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l270.png,66,68,64,67,Denmark,7,4,1,3,2,Scandinavia
26,3F Superliga,Sønderjyske,https://i.imgur.com/7RSx1qe.png,https://i.imgur.com/TefUJQR.png,62,60,60,62,Denmark,7,3,1,3,,Scandinavia
26,3F Superliga,Vejle BK,https://i.imgur.com/FpjEpaw.png,https://i.imgur.com/0qrz4ri.png,65,65,64,65,Denmark,7,2,1,3,,Scandinavia
26,3F Superliga,Viborg FF,https://i.imgur.com/SdWjHBS.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1443.png,66,65,67,66,Denmark,7,2,1,3,,Scandinavia
27,Chinese Super League,Beijing Guoan,https://i.imgur.com/AbgzaJw.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111768.png,67,68,66,65,China,2,8,2,2,,Eastern Asia
27,Chinese Super League,Cangzhou Mighty Lions,https://i.imgur.com/vCge6gW.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l112985.png,62,69,64,60,China,2,1,1,2,,Eastern Asia
27,Chinese Super League,Changchun Yatai,https://i.imgur.com/DISYVFe.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111769.png,65,69,64,63,China,2,4,1,2,,Eastern Asia
27,Chinese Super League,Chengdu Rongcheng,https://i.imgur.com/PhFesD9.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l116360.png,67,70,65,65,China,2,1,1,2,,Eastern Asia
27,Chinese Super League,Henan Songshan,https://i.imgur.com/RRtjvhh.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111779.png,65,69,67,62,China,2,4,1,2,,Eastern Asia
27,Chinese Super League,Meizhou Hakka,https://i.imgur.com/T7fn3S4.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l114628.png,63,67,62,62,China,2,1,1,2,,Eastern Asia
27,Chinese Super League,Nantong Zhiyun,https://i.imgur.com/L0pQ3iz.png,https://i.imgur.com/L0pQ3iz.png,61,65,62,60,China,2,1,1,2,,Eastern Asia
27,Chinese Super League,Qingdao Hainiu,https://i.imgur.com/Zg7nUo2.png,https://i.imgur.com/Zg7nUo2.png,62,69,63,61,China,2,2,1,2,,Eastern Asia
27,Chinese Super League,Qingdao West Coast,https://i.imgur.com/iMrZ6ZJ.png,https://i.imgur.com/iMrZ6ZJ.png,64,67,62,62,China,2,1,1,2,,Eastern Asia
27,Chinese Super League,Shandong Taishan,https://i.imgur.com/nVeCT3Y.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111724.png,68,74,67,66,China,2,9,2,2,6,Eastern Asia
27,Chinese Super League,Shanghai Port,https://i.imgur.com/lOUG6TT.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l112540.png,68,73,71,66,China,2,8,2,2,6,Eastern Asia
27,Chinese Super League,Shanghai Shenhua,https://i.imgur.com/HtJdYMQ.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l110955.png,68,71,69,67,China,2,6,1,2,6,Eastern Asia
27,Chinese Super League,Shenzhen Peng City,https://i.imgur.com/ZpSNh9h.png,https://i.imgur.com/ZpSNh9h.png,62,63,62,63,China,2,1,1,2,,Eastern Asia
27,Chinese Super League,Tianjin Jinmen Tiger,https://i.imgur.com/CEjCJ9D.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111774.png,63,65,65,63,China,2,5,1,2,,Eastern Asia
27,Chinese Super League,Wuhan Three Towns,https://i.imgur.com/D1NSPbx.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l116361.png,65,64,65,64,China,2,2,1,2,,Eastern Asia
27,Chinese Super League,Zhejiang Professional,https://i.imgur.com/jAjMANA.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l112163.png,65,75,65,64,China,2,2,1,2,6,Eastern Asia
28,Hero ISL,ATK Mohun Bagan,https://i.imgur.com/ovM4kMk.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l113146.png,63,68,61,64,India,2,10,2,1,6,Southern Asia
28,Hero ISL,Bengaluru,https://i.imgur.com/K1ATdH9.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l113302.png,62,66,64,61,India,2,6,1,1,,Southern Asia
28,Hero ISL,Chennaiyin,https://i.imgur.com/A5QSffJ.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l113297.png,58,64,57,57,India,2,5,1,1,,Southern Asia
28,Hero ISL,East Bengal,https://i.imgur.com/KABPccB.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111629.png,60,69,60,58,India,2,4,1,1,6,Southern Asia
28,Hero ISL,Goa,https://i.imgur.com/DJ8xd7U.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l113298.png,61,63,62,60,India,2,8,1,1,,Southern Asia
28,Hero ISL,Hyderabad,https://i.imgur.com/GABTnEg.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l113301.png,51,51,53,51,India,2,6,1,1,,Southern Asia
28,Hero ISL,Jamshedpur,https://i.imgur.com/ydRSqSw.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l114168.png,58,60,53,56,India,2,2,1,1,,Southern Asia
28,Hero ISL,Kerala Blasters,https://i.imgur.com/NUWbYyy.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l113299.png,61,61,60,59,India,2,5,1,1,,Southern Asia
28,Hero ISL,Mohammedan,https://i.imgur.com/EaYUiHy.png,https://i.imgur.com/EaYUiHy.png,53,56,54,51,India,2,1,1,1,,Southern Asia
28,Hero ISL,Mumbai City,https://i.imgur.com/7yhSFnS.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l113300.png,62,66,60,63,India,2,9,1,1,,Southern Asia
28,Hero ISL,NorthEast United,https://i.imgur.com/IyEGZDJ.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l113040.png,57,65,56,55,India,2,3,1,1,,Southern Asia
28,Hero ISL,Odisha,https://i.imgur.com/Ts6l1dY.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l113257.png,60,60,61,60,India,2,2,1,1,,Southern Asia
28,Hero ISL,Punjab FC,https://i.imgur.com/RaEC6qQ.png,https://i.imgur.com/RaEC6qQ.png,58,66,57,54,India,2,1,1,1,,Southern Asia
29,Hyundai A-League,Adelaide United,https://i.imgur.com/j9Ctzn5.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111393.png,61,59,62,63,Australia,2,6,1,2,,Oceania
29,Hyundai A-League,Auckland FC,https://i.imgur.com/HPLaIVH.png,https://i.imgur.com/HPLaIVH.png,62,60,59,64,Australia,2,1,1,2,,Oceania
29,Hyundai A-League,Brisbane Roar,https://i.imgur.com/egHwflP.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111395.png,62,64,63,61,Australia,2,7,1,2,,Oceania
29,Hyundai A-League,Central Coast Mariners,https://i.imgur.com/NyDr8ph.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111396.png,61,61,61,65,Australia,2,4,1,2,6,Oceania
29,Hyundai A-League,Macarthur FC,https://i.imgur.com/DRTZuCV.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l114604.png,64,72,64,62,Australia,2,1,1,2,,Oceania
29,Hyundai A-League,Melbourne City,https://i.imgur.com/PxgLZcg.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l112224.png,65,58,66,64,Australia,2,8,1,2,,Oceania
29,Hyundai A-League,Melbourne Victory,https://i.imgur.com/Qec8ewN.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111397.png,64,66,64,64,Australia,2,9,2,2,,Oceania
29,Hyundai A-League,Newcastle Jets,https://i.imgur.com/IMw0Ccx.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111398.png,60,59,60,61,Australia,2,4,1,2,,Oceania
29,Hyundai A-League,Perth Glory,https://i.imgur.com/7qvYxIX.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111399.png,63,66,61,63,Australia,2,6,1,2,,Oceania
29,Hyundai A-League,Sydney FC,https://i.imgur.com/93JZLsp.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111400.png,63,61,64,61,Australia,2,10,2,2,6,Oceania
29,Hyundai A-League,Wellington Phoenix,https://i.imgur.com/R1q05pv.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111766.png,62,54,63,62,Australia,2,2,1,2,,Oceania
29,Hyundai A-League,Western Sydney Wanderers,https://i.imgur.com/yUjKaGs.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l112427.png,64,64,65,62,Australia,2,5,1,2,,Oceania
29,Hyundai A-League,Western United,https://i.imgur.com/d0Jxh7A.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l114023.png,61,63,60,62,Australia,2,1,1,2,,Oceania
30,K-League 1,Daegu FC,https://i.imgur.com/WY9pgDg.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l2056.png,66,72,65,66,Korea,2,5,1,2,,Eastern Asia
30,K-League 1,Daejeon Citizen,https://i.imgur.com/q9KbEkI.png,https://i.imgur.com/q9KbEkI.png,67,66,67,66,Korea,2,3,1,2,,Eastern Asia
30,K-League 1,FC Seoul,https://i.imgur.com/cS06eU2.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l982.png,69,69,69,67,Korea,2,8,2,2,,Eastern Asia
30,K-League 1,Gangwon FC,https://i.imgur.com/fD5v9SZ.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l112115.png,66,67,67,65,Korea,2,3,1,2,,Eastern Asia
30,K-League 1,Gimcheon Sangmu,https://i.imgur.com/xIGQE1b.png,https://i.imgur.com/L1pcFbC.png,66,69,66,66,Korea,2,4,1,2,,Eastern Asia
30,K-League 1,Gwangju FC,https://i.imgur.com/1fyFTgg.png,https://i.imgur.com/XTAyEKH.png,66,67,67,66,Korea,2,2,1,2,6,Eastern Asia
30,K-League 1,Incheon United,https://i.imgur.com/814djkw.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l110765.png,67,69,68,65,Korea,2,3,1,2,,Eastern Asia
30,K-League 1,Jeju United,https://i.imgur.com/yjLhCwI.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1478.png,67,68,67,66,Korea,2,6,1,2,,Eastern Asia
30,K-League 1,Jeonbuk Hyundai Motors,https://i.imgur.com/w614Qot.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1477.png,68,69,68,68,Korea,2,10,4,2,6,Eastern Asia
30,K-League 1,Pohang Steelers,https://i.imgur.com/kAyZkgC.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1474.png,68,67,69,69,Korea,2,7,2,2,6,Eastern Asia
30,K-League 1,Suwon FC,https://i.imgur.com/aPEkqMD.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l112558.png,65,62,67,64,Korea,2,2,1,2,,Eastern Asia
30,K-League 1,Ulsan Hyundai,https://i.imgur.com/khtKWi3.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/24/crest/dark/l1473.png,70,72,71,68,Korea,2,8,3,2,6,Eastern Asia
31,Argentina Primera Div.,Argentinos Juniors,https://i.imgur.com/FntahUx.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111019.png,70,70,71,70,Argentina,1,4,1,4,5,South Sudamerica
31,Argentina Primera Div.,Atlético Tucumán,https://i.imgur.com/QuKLX2j.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111708.png,68,68,68,67,Argentina,1,2,1,4,,South Sudamerica
31,Argentina Primera Div.,Banfield,https://i.imgur.com/EONEJlp.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l110404.png,69,69,69,68,Argentina,1,4,1,4,,South Sudamerica
31,Argentina Primera Div.,Barracas Central,https://i.imgur.com/DJV4vTt.png,https://i.imgur.com/DJV4vTt.png,68,69,67,68,Argentina,1,1,1,4,,South Sudamerica
31,Argentina Primera Div.,Belgrano,https://i.imgur.com/0iDsA5T.png,https://i.imgur.com/0iDsA5T.png,70,71,68,68,Argentina,1,4,1,4,5,South Sudamerica
31,Argentina Primera Div.,Boca Juniors,https://i.imgur.com/GAIXHzr.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l1877.png,74,76,74,74,Argentina,1,10,6,4,5,South Sudamerica
31,Argentina Primera Div.,Central Córdoba,https://i.imgur.com/YktfdNE.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l112965.png,67,64,66,66,Argentina,1,1,1,4,,South Sudamerica
31,Argentina Primera Div.,Defensa y Justicia,https://i.imgur.com/U88yyLH.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111710.png,69,67,69,67,Argentina,1,4,1,4,5,South Sudamerica
31,Argentina Primera Div.,Deportivo Riestra,https://i.imgur.com/ZvyOcTJ.png,https://i.imgur.com/ZvyOcTJ.png,66,68,65,65,Argentina,1,1,1,4,,South Sudamerica
31,Argentina Primera Div.,Estudiantes,https://i.imgur.com/ntLyfRi.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l101083.png,72,73,73,72,Argentina,1,6,1,4,,South Sudamerica
31,Argentina Primera Div.,Gimnasia y Esgrima,https://i.imgur.com/SPEwJ6x.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l101084.png,69,68,70,70,Argentina,1,2,1,4,,South Sudamerica
31,Argentina Primera Div.,Godoy Cruz,https://i.imgur.com/bm9R0Bt.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111706.png,70,68,71,70,Argentina,1,3,1,4,4,South Sudamerica
31,Argentina Primera Div.,Huracán,https://i.imgur.com/KXaco5G.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l111711.png,70,69,71,68,Argentina,1,3,1,4,,South Sudamerica
31,Argentina Primera Div.,Independiente,https://i.imgur.com/fTBwJL5.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l110093.png,71,68,71,69,Argentina,1,8,3,4,,South Sudamerica
31,Argentina Primera Div.,Independiente Rivadavia,https://i.imgur.com/sISvD3c.png,https://i.imgur.com/sISvD3c.png,67,68,63,66,Argentina,1,1,1,4,,South Sudamerica
31,Argentina Primera Div.,Instituto,https://i.imgur.com/jr0MWyq.png,https://i.imgur.com/jr0MWyq.png,69,67,67,67,Argentina,1,2,1,4,,South Sudamerica
31,Argentina Primera Div.,Lanús,https://i.imgur.com/JRmeWeI.png,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/crest/dark/l110395.png,72,73,73,70,Argentina,1,6,2,4,5,South Sudamerica
